species,enc_id,rec_id,starttime,dd,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90
Gme,21,MF20070721_164948.wav,242,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.541666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,239,0.112222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.075,0.075,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.225,0.325,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,199,0.117534118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.19047619,0.142857143,0.047619048,0.071428571,0.428571429,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,163,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,139,0.171340756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786885,0.06557377,0.016393443,0.032786885,0.049180328,0.049180328,0.032786885,0.032786885,0.049180328,0.114754098,0,0,0,0,0,0,0.016393443,0.163934426,0.114754098,0.229508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,136,0.128389452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.086956522,0.02173913,0.043478261,0.065217391,0.065217391,0.043478261,0.043478261,0.065217391,0.152173913,0,0,0,0,0,0,0.02173913,0.086956522,0.086956522,0.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,60,0.249779154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.033333333,0.055555556,0.033333333,0.011111111,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0,0.011111111,0.033333333,0.033333333,0.044444444,0.033333333,0.033333333,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0.055555556,0.044444444,0.066666667,0.011111111,0,0,0,0,0,0,0,0,0,0.022222222,0.088888889,0.111111111,0,0,0,0
Gme,21,MF20070721_164948.wav,57,0.249982906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0.088888889,0.044444444,0.033333333,0.022222222,0.022222222,0.011111111,0.022222222,0.011111111,0.011111111,0.044444444,0.011111111,0.011111111,0.022222222,0.022222222,0.055555556,0.033333333,0.011111111,0.011111111,0.022222222,0.011111111,0.022222222,0.022222222,0,0,0,0,0,0,0.011111111,0.022222222,0.033333333,0.066666667,0.066666667,0,0,0,0,0,0,0,0,0,0,0.011111111,0.033333333,0.122222222,0.055555556,0,0,0,0
Gme,21,MF20070721_164948.wav,56,0.522402109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053475936,0.037433155,0.032085561,0.048128342,0,0,0,0,0,0,0,0.005347594,0.042780749,0.048128342,0.037433155,0.021390374,0.016042781,0.026737968,0.026737968,0.026737968,0.016042781,0.037433155,0.010695187,0.010695187,0.021390374,0.016042781,0.037433155,0.032085561,0.010695187,0.021390374,0.016042781,0.010695187,0.016042781,0.021390374,0.010695187,0,0,0,0,0,0.005347594,0.010695187,0.016042781,0.032085561,0.032085561,0,0,0,0,0,0,0,0,0,0,0.005347594,0.064171123,0.096256684,0.026737968,0,0,0,0
Gme,21,MF20070721_164948.wav,53,0.272143094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103092784,0.072164948,0.06185567,0.092783505,0,0,0,0,0,0,0,0,0,0.051546392,0.041237113,0.020618557,0.010309278,0.041237113,0.030927835,0.041237113,0.020618557,0.030927835,0.010309278,0.010309278,0.020618557,0.010309278,0.020618557,0.030927835,0.010309278,0.030927835,0.010309278,0.010309278,0.010309278,0.020618557,0.020618557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092783505,0.072164948,0,0,0,0,0
Gme,21,MF20070721_164948.wav,36,0.112222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.075,0.05,0.05,0.1,0.025,0.05,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.15,0,0,0,0,0
Gme,21,MF20070721_164948.wav,33,0.211580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092105263,0.039473684,0.026315789,0.078947368,0.105263158,0.039473684,0.039473684,0.026315789,0.065789474,0.026315789,0.026315789,0.026315789,0.013157895,0.013157895,0.065789474,0.039473684,0.065789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065789474,0.065789474,0.078947368,0,0,0,0,0
Gme,21,MF20070721_164948.wav,32,0.098666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0.055555556,0.027777778,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.027777778,0.027777778,0.138888889,0.083333333,0.138888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,9,0.138666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.078431373,0.078431373,0.058823529,0.039215686,0.019607843,0.058823529,0.078431373,0.039215686,0.019607843,0.039215686,0.019607843,0.058823529,0.058823529,0.058823529,0.019607843,0.039215686,0.039215686,0.019607843,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,6,0.183592157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106060606,0.060606061,0.060606061,0.045454545,0.03030303,0.015151515,0.045454545,0.060606061,0.03030303,0.015151515,0.03030303,0.015151515,0.045454545,0.045454545,0.045454545,0.015151515,0.03030303,0.03030303,0.015151515,0.03030303,0,0,0,0,0,0,0,0,0,0,0.045454545,0.106060606,0.075757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,1,0.106726424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0.052631579,0.052631579,0.078947368,0.052631579,0.078947368,0.052631579,0.026315789,0.052631579,0.026315789,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164948.wav,0,0.245510047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022988506,0.022988506,0.022988506,0.195402299,0.045977011,0.034482759,0.022988506,0.011494253,0.022988506,0.011494253,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793,0,0,0.011494253,0.114942529,0.08045977,0,0,0,0
Gme,21,MF20070721_164231.wav,432,0.117807407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0.119047619,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0.119047619,0.071428571,0.047619048,0.071428571,0,0.023809524,0.047619048,0,0.047619048,0.023809524,0.023809524,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,431,0.200084656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.152777778,0.208333333,0.125,0.083333333,0.111111111,0.027777778,0.027777778,0.027777778,0,0.041666667,0.027777778,0.013888889,0.041666667,0.013888889,0,0.013888889,0.013888889,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,428,0.125357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.133333333,0.222222222,0.133333333,0.088888889,0.111111111,0.044444444,0.022222222,0,0,0.022222222,0.022222222,0,0.022222222,0.022222222,0,0.022222222,0.022222222,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,418,0.171181606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786885,0.147540984,0.049180328,0.06557377,0.032786885,0.016393443,0.016393443,0.06557377,0.032786885,0,0,0,0,0,0,0.016393443,0.049180328,0.032786885,0.06557377,0.06557377,0.032786885,0,0,0,0,0,0,0,0,0,0,0.016393443,0.016393443,0.049180328,0.06557377,0.114754098,0.016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,417,0.33934636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016528926,0.140495868,0.041322314,0.074380165,0.033057851,0.024793388,0.033057851,0.049586777,0.016528926,0,0.008264463,0,0.008264463,0.008264463,0.016528926,0.024793388,0.049586777,0.041322314,0.049586777,0.033057851,0.049586777,0,0,0,0,0,0,0,0,0,0,0.008264463,0.008264463,0.024793388,0.033057851,0.05785124,0.008264463,0,0,0,0,0,0,0,0,0,0.041322314,0.024793388,0.05785124,0.008264463,0.008264463,0,0
Gme,21,MF20070721_164231.wav,416,0.293868937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019047619,0.161904762,0.047619048,0.085714286,0.038095238,0.028571429,0.038095238,0.057142857,0.019047619,0,0.00952381,0,0.00952381,0.00952381,0.019047619,0.019047619,0.028571429,0.028571429,0.019047619,0,0.038095238,0,0,0,0,0,0,0,0,0,0,0.00952381,0.00952381,0.028571429,0.038095238,0.066666667,0.00952381,0,0,0,0,0,0,0,0,0,0.047619048,0.028571429,0.066666667,0.00952381,0.00952381,0,0
Gme,21,MF20070721_164231.wav,415,0.168166495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.033333333,0.083333333,0.033333333,0.033333333,0.05,0.033333333,0,0,0.016666667,0,0.016666667,0.016666667,0.033333333,0.033333333,0.05,0.05,0.033333333,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.05,0.116666667,0.016666667,0.016666667,0,0
Gme,21,MF20070721_164231.wav,414,0.240317443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151162791,0.104651163,0.104651163,0.069767442,0.046511628,0.058139535,0.046511628,0,0,0.011627907,0,0.011627907,0.011627907,0.023255814,0.023255814,0.034883721,0.034883721,0.023255814,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058139535,0.034883721,0.081395349,0.011627907,0.011627907,0,0
Gme,21,MF20070721_164231.wav,411,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692,0.269230769,0.153846154,0.153846154,0.076923077,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,409,0.149717647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0.074074074,0.055555556,0.037037037,0.037037037,0.037037037,0.055555556,0.018518519,0.037037037,0.037037037,0.037037037,0.018518519,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.055555556,0.185185185,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,407,0.333976965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066115702,0.033057851,0.024793388,0.016528926,0.016528926,0.016528926,0.024793388,0.008264463,0.016528926,0.016528926,0.074380165,0.090909091,0.082644628,0.024793388,0.041322314,0.024793388,0.016528926,0.016528926,0.024793388,0.024793388,0.033057851,0.008264463,0,0.008264463,0.008264463,0.008264463,0.024793388,0.008264463,0.008264463,0.008264463,0.033057851,0.05785124,0.082644628,0.049586777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,406,0.227957465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146341463,0.012195122,0.024390244,0,0,0,0,0,0,0.085365854,0.12195122,0.097560976,0.036585366,0.06097561,0.036585366,0.024390244,0.024390244,0.036585366,0.036585366,0.048780488,0.012195122,0,0.012195122,0.012195122,0.012195122,0.036585366,0.012195122,0.012195122,0.012195122,0.036585366,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,405,0.276295057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121,0.01010101,0.02020202,0,0,0,0,0,0,0.070707071,0.101010101,0.080808081,0.03030303,0.050505051,0.03030303,0.02020202,0.02020202,0.03030303,0.03030303,0.04040404,0.01010101,0,0.01010101,0.01010101,0.01010101,0.03030303,0.03030303,0.050505051,0.111111111,0.04040404,0.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,404,0.146778214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0.019230769,0.038461538,0,0,0,0.019230769,0.057692308,0.076923077,0.057692308,0.019230769,0.038461538,0.019230769,0,0.019230769,0.019230769,0.019230769,0.038461538,0,0,0,0,0,0,0,0,0.038461538,0.076923077,0.192307692,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,403,0.367348382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091603053,0.007633588,0.015267176,0,0,0,0.007633588,0.022900763,0.045801527,0.083969466,0.099236641,0.053435115,0.030534351,0.030534351,0.045801527,0.022900763,0.030534351,0.030534351,0.015267176,0.015267176,0.007633588,0.015267176,0.015267176,0,0.015267176,0.015267176,0.030534351,0.045801527,0.091603053,0.030534351,0.053435115,0.015267176,0,0.015267176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,402,0.324351597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862069,0.025862069,0.051724138,0.094827586,0.112068966,0.060344828,0.034482759,0.034482759,0.051724138,0.025862069,0.034482759,0.034482759,0.017241379,0.017241379,0.00862069,0.017241379,0.017241379,0,0.017241379,0.017241379,0.034482759,0.051724138,0.103448276,0.034482759,0.060344828,0.017241379,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,401,0.276139286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0.03030303,0.060606061,0.111111111,0.131313131,0.070707071,0.04040404,0.04040404,0.060606061,0.03030303,0.04040404,0.04040404,0.02020202,0.02020202,0.01010101,0.02020202,0.02020202,0,0.02020202,0.02020202,0.02020202,0.02020202,0.02020202,0.03030303,0.070707071,0.02020202,0,0.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,400,0.335299634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.033333333,0.008333333,0.016666667,0.016666667,0.008333333,0,0,0.033333333,0.016666667,0.016666667,0.066666667,0.1,0.041666667,0.025,0.033333333,0.041666667,0.016666667,0.025,0.016666667,0.016666667,0.016666667,0.008333333,0.016666667,0.016666667,0,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.025,0.066666667,0.041666667,0.05,0.058333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,399,0.292320215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.038095238,0.00952381,0.019047619,0.019047619,0.00952381,0,0,0.038095238,0.019047619,0.114285714,0.066666667,0.066666667,0.057142857,0.00952381,0.028571429,0.019047619,0.019047619,0,0.028571429,0.038095238,0.028571429,0.019047619,0.00952381,0.00952381,0.00952381,0,0.00952381,0.00952381,0,0.00952381,0.00952381,0.019047619,0.066666667,0.057142857,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,397,0.361642879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.030769231,0.007692308,0.015384615,0.015384615,0.007692308,0,0,0.030769231,0.015384615,0.092307692,0.061538462,0.084615385,0.053846154,0.015384615,0.030769231,0.023076923,0.015384615,0.007692308,0.023076923,0.038461538,0.023076923,0.023076923,0.007692308,0.015384615,0.007692308,0.007692308,0.007692308,0.023076923,0,0.023076923,0.015384615,0.038461538,0.076923077,0.046153846,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,396,0.246104767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134831461,0.08988764,0.123595506,0.078651685,0.02247191,0.04494382,0.033707865,0.02247191,0.011235955,0.033707865,0.056179775,0.033707865,0.033707865,0.011235955,0.02247191,0.011235955,0.011235955,0.011235955,0.033707865,0,0.033707865,0.02247191,0.04494382,0.078651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,395,0.069333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.16,0.04,0.04,0.04,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.08,0,0.08,0.04,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,386,0.050666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.388888889,0.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,384,0.218998413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012820513,0.08974359,0.115384615,0.051282051,0,0.038461538,0.025641026,0.012820513,0.025641026,0.064102564,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0.217948718,0.205128205,0.064102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,382,0.272431429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0.072164948,0.092783505,0.041237113,0,0.030927835,0.020618557,0.010309278,0.020618557,0.051546392,0.020618557,0.051546392,0.041237113,0.041237113,0.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103092784,0.237113402,0.12371134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,380,0.104099206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135135135,0.108108108,0.108108108,0.081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378378378,0.189189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,373,0.050666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388888889,0.111111111,0.166666667,0.055555556,0,0.055555556,0.055555556,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,370,0.114747182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195121951,0.292682927,0.073170732,0.097560976,0.048780488,0.024390244,0.048780488,0.024390244,0,0.12195122,0.073170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,369,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347826087,0.217391304,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0,0,0.086956522,0.130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,353,0.058666667,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,327,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.1,0.05,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gme,21,MF20070721_164231.wav,311,0.058666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.238095238,0.047619048,0,0.047619048,0.047619048,0.047619048,0.238095238,0.095238095,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
